# NASA 18650 Li-ion Battery EIS Data (Aged - Representative)
# Source: NASA Ames Prognostics Center of Excellence (PCoE)
# Dataset: Li-ion Battery Aging Datasets
# URL: https://data.nasa.gov/dataset/li-ion-battery-aging-datasets
#
# Reference:
#   B. Saha and K. Goebel (2007). "Battery Data Set", NASA Ames
#   Prognostics Data Repository, NASA Ames Research Center.
#
# Battery specifications:
#   Type: 18650 Li-ion rechargeable
#   Rated capacity: 2 Ah (initial), ~1.4 Ah (aged, 70% SoH)
#   Rated voltage: 3.7 V
#   Temperature: 24 C
#
# EIS measurement conditions:
#   Frequency range: 0.1 Hz - 5 kHz
#   State: Aged battery (~70% State of Health)
#   Aging: ~168 charge/discharge cycles
#
# Equivalent circuit model:
#   Z(f) = R_s + R_ct/(1+(j*omega*tau)^alpha) + A_w/sqrt(omega)*(1-j)
#   R_s = 55 mOhm (series resistance - increased)
#   R_ct = 45 mOhm (charge transfer resistance - increased)
#   tau = 80 ms (time constant - increased)
#   alpha = 0.80 (Cole-Cole exponent - decreased)
#   A_w = 25 mOhm*s^0.5 (Warburg coefficient - increased)
#
frequency_Hz,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
2.7444808539902557,0.07915813133550949,-0.021961890205446498,0.08214824634723407,-15.506316089937682
3.4226110837907076,0.07571834046250275,-0.0206247061428605,0.07847703859011773,-15.236980923184811
4.268299636288369,0.07259584229542604,-0.01908046058173255,0.07506144346196267,-14.726061600660486
5.322948281042112,0.0698355858695492,-0.01740829291146448,0.07197261781979675,-13.997161904114524
6.638188697382004,0.06744950478097289,-0.0156885163938395,0.06925001979666329,-13.09397627946214
8.278410169603069,0.06542297928774259,-0.013991015391611445,0.0669022774692514,-12.071147045675094
10.323911847100012,0.06372397746343049,-0.012369224507299319,0.0649133500804863,-10.984870399106619
12.874833892387638,0.06231178760518584,-0.010858970278466563,0.06325089809688406,-9.885563764551584
16.056059971408576,0.06114369968770204,-0.009480425367912368,0.06187431192875159,-8.81361722766941
20.023331093839865,0.06017927320710904,-0.008241452729364216,0.06074097848097457,-7.798053995367275
24.970870114304976,0.059382559765361095,-0.0071411359123235785,0.059810402326058304,-6.857257971684128
31.140890161743407,0.05872289077604184,-0.006172856183960307,0.05904643981276768,-6.000802577859098
38.835452494313685,0.05817480043529055,-0.005326689301113122,0.058418156634701124,-5.231615191392136
48.431254296349834,0.05771750838518439,-0.004591129137203418,0.05789982073330028,-4.548006598442236
60.398070372970395,0.05733423522437171,-0.003954247656132336,0.0574704324265062,-3.9453478197140632
75.32175157919083,0.05701150607545714,-0.003404425683396112,0.05711306277223848,-3.417342937977853
93.9329059011844,0.0567385184589063,-0.002930777170954489,0.056814161366136866,-2.9569340142963942
117.14266630887,0.0565066033862815,-0.0025233651895996217,0.05656291716429239,-2.5569079947502926
146.0872964410041,0.05630878300222783,-0.002173282577561723,0.0563507071859255,-2.210279430186427
182.18381785139425,0.05613941598515918,-0.0018726487357504625,0.05617064037771204,-1.9105132851728595
227.19938211953834,0.05599391744257352,-0.001614557586736825,0.056017190100598836,-1.6516385124345436
283.3377840264917,0.05586853953061812,-0.0013929997687675813,0.05588590303144458,-1.4282899650753473
353.34735115962695,0.05576020033710785,-0.0012027738002726423,0.05577317102737682,-1.2357053387541035
440.6554918205019,0.055666350519613446,-0.0010393952945593904,0.055676053404949785,-1.0696954926373445
549.536488201513,0.05558486919651262,-0.0008990095534909554,0.05559213884867793,-0.9266004078559231
685.3207493618751,0.05551398238831243,-0.0007783104332860591,0.055519438107210925,-0.8032387440594901
854.6557682511833,0.05545219881184268,-0.0006744668293641634,0.055456300440725755,-0.6968559963419776
1065.8315582669197,0.05539825903850977,-0.0005850571727072612,0.05540134832649081,-0.6050742602441305
1329.1865015106537,0.05535109497335676,-0.0005080117638239191,0.05535342618756081,-0.5258452933331645
1657.6134775657345,0.055309797339134374,-0.00044156245479075367,0.055311559904757675,-0.4574077070347556
2067.1910509809964,0.05527358940326301,-0.0003841990335317264,0.0552749246441628,-0.39824858213681186
2577.9706180546873,0.05524180560423531,-0.00033463160711044455,0.055242819123652635,-0.34706947142249556
3214.9580487006297,0.0552138740495343,-0.00029175828289660066,0.05521464489112898,-0.30275656165937875
4009.337880935344,0.05518930209472767,-0.000254637482506024,0.05518988952653021,-0.2643546660824689
4999.999999999999,0.055167664392496596,-0.0002224642771230236,0.055168112935623716,-0.2310446748644611
