# NASA 18650 Li-ion Battery EIS Data (Representative)
# Source: NASA Ames Prognostics Center of Excellence (PCoE)
# Dataset: Li-ion Battery Aging Datasets
# URL: https://data.nasa.gov/dataset/li-ion-battery-aging-datasets
#
# Reference:
#   B. Saha and K. Goebel (2007). "Battery Data Set", NASA Ames
#   Prognostics Data Repository, NASA Ames Research Center.
#
# Battery specifications:
#   Type: 18650 Li-ion rechargeable
#   Rated capacity: 2 Ah
#   Rated voltage: 3.7 V
#   Temperature: 24 C
#
# EIS measurement conditions:
#   Frequency range: 0.1 Hz - 5 kHz
#   State: Fresh battery (beginning of life)
#
# Equivalent circuit model:
#   Z(f) = R_s + R_ct/(1+(j*omega*tau)^alpha) + A_w/sqrt(omega)*(1-j)
#   R_s = 35 mOhm (series resistance)
#   R_ct = 25 mOhm (charge transfer resistance)
#   tau = 50 ms (time constant)
#   alpha = 0.85 (Cole-Cole exponent)
#   A_w = 15 mOhm*s^0.5 (Warburg coefficient)
#
frequency_Hz,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
3.4226110837907076,0.050110242277451957,-0.013073648344629948,0.051787611087440386,-14.622384756672872
4.268299636288369,0.04790629500665901,-0.012507209815055613,0.04951205306410617,-14.631976683887068
5.322948281042112,0.0458556650966475,-0.0117292505662233,0.047331990664889065,-14.347844520448774
6.638188697382004,0.0440197838599967,-0.010792594565186546,0.0453235200368343,-13.775813381636937
8.278410169603069,0.04243078514812112,-0.009762808547675491,0.043539452902219396,-12.957545502619096
10.323911847100012,0.041092843807613515,-0.008703693304510051,0.04200447701538366,-11.958825208641953
12.874833892387638,0.03998944148521232,-0.0076675744368011455,0.04071789690103243,-10.854155897363833
16.056059971408576,0.03909228797866013,-0.0066914289928485075,0.03966083964533314,-9.713188764541538
20.023331093839865,0.03836888679146932,-0.005797424870144444,0.03880440192480175,-8.592227808588396
24.970870114304976,0.03778759030728327,-0.004995748936396295,0.03811639396200266,-7.5311749444775895
31.140890161743407,0.03732028539372081,-0.004288034109890135,0.037565821412506764,-6.554440504025246
38.835452494313685,0.036943378069918514,-0.003670438450549279,0.03712526500425562,-5.6738920765179355
48.431254296349834,0.03663777187859868,-0.0031360228834718135,0.036771741429444095,-4.892327534779567
60.398070372970395,0.036388359545985925,-0.0026764130983380004,0.036486653690368756,-4.206607411370385
75.32175157919083,0.036183350368127185,-0.0022828726732466993,0.03625529411692734,-3.610108782981334
93.9329059011844,0.03601360479784081,-0.0019469442221641286,0.03606619362144113,-3.0944750715380622
117.14266630887,0.03587205176011065,-0.0016607963766937916,0.03591047677328856,-2.650774537309041
146.0872964410041,0.03575321084450552,-0.0014173815740920505,0.03578129478118759,-2.270215093008129
182.18381785139425,0.035652815501453994,-0.0012104783867838604,0.03567335856217618,-1.9445497068198832
227.19938211953834,0.03556752293858913,-0.0010346674834768202,0.03558256911450363,-1.6662775833490977
283.3377840264917,0.035494693986095976,-0.0008852726029521516,0.035505732054812444,-1.4287169366607766
353.34735115962695,0.035432227394469065,-0.0007582858898110762,0.03544034051224749,-1.226001108817853
440.6554918205019,0.03537843552690037,-0.0006502890692179364,0.03538441148591553,-1.0530319769042944
549.536488201513,0.035331951094305994,-0.0005583769313752988,0.03533636304047041,-0.9054121688460256
685.3207493618751,0.035291656982926675,-0.00048008649057557616,0.0352949222359108,-0.7793692761775451
854.6557682511833,0.035256633195495574,-0.0004133333055872161,0.03525905598145288,-0.6716798204342226
1065.8315582669197,0.035226116468065595,-0.00035635534799132384,0.035227918907533615,-0.5795972714501126
1329.1865015106537,0.03519946929424745,-0.0003076641897090946,0.03520081385210146,-0.500786263000856
1657.6134775657345,0.03517615595965299,-0.0002660029626094507,0.0351771617057708,-0.4332638452868075
2067.1910509809964,0.035155723830145376,-0.0002303104030758178,0.03515647822099387,-0.37534784848794933
2577.9706180546873,0.035137788605385994,-0.00019969025851634926,0.035138356026942125,-0.3256120064518834
3214.9580487006297,0.03512202258939113,-0.00017338535509782237,0.03512245055873897,-0.28284727484743283
4009.337880935344,0.03510814527683003,-0.00015075567841395945,0.03510846895057625,-0.2460286908913637
4999.999999999999,0.03509591573325479,-0.0001312598845197971,0.03509616119054911,-0.214287109473681
